"sstb_id","zuco_id","content","control_id","sstb_label","mean_of_fixations","max_of_fixations","min_of_fixations","median_of_fixations","mean_of_trts","max_of_trts","min_of_trts","median_of_trts","mean_of_omissionRates","max_of_omissionRates","min_of_omissionRates","median_of_omissionRates","mean_of_pupilSizes","max_of_pupilSizes","min_of_pupilSizes","median_of_pupilSizes","mean_of_trts_per_fix","max_of_trts_per_fix","min_of_trts_per_fix","median_of_trts_per_fix","mean_of_trts_per_word","max_of_trts_per_word","min_of_trts_per_word","median_of_trts_per_word","zab_item_accuracy","zdm_item_accuracy","zgw_item_accuracy","zjm_item_accuracy","zjn_item_accuracy","zjs_item_accuracy","zkb_item_accuracy","zkh_item_accuracy","zkw_item_accuracy","zmg_item_accuracy","zph_item_accuracy","average_item_accuracy","item_difficulty_1PL_model","item_difficulty_4PL_model","number_of_words","number_of_characters"
"10758","102","Even a hardened voyeur would require the patience of Job to get through this interminable, shapeless documentary about the swinging subculture.","","-1","27.545454545455","39","16","24","3296","5408","1645","2936","0.28138528138528","0.42857142857143","0.14285714285714","0.23809523809524","738.42589464593","1078.4444444444","273.25595238095","805.36904761905","118.27864294796","139.80952380952","101.64285714286","115.82857142857","156.95238095238","257.52380952381","78.333333333333","139.80952380952","","","","","","","","","","","","","","","21","143"
"10774","193","After that it becomes long and tedious like a classroom play in a college history course.","27","-1","14.545454545455","21","8","15","1755.9090909091","2770","747","1792","0.35795454545455","0.5625","0.125","0.375","750.80282251419","1103.0138888889","250.54166666667","764.43518518519","119.09452385107","136.84615384615","93.375","121.06666666667","109.74431818182","173.125","46.6875","112","1","1","1","1","1","1","1","1","1","1","1","1","-4.112709522","0.72597980499268","16","89"
"10799","71","Despite the holes in the story and the somewhat predictable plot, moments of the movie caused me to jump in my chair...","","0","27.090909090909","46","17","25","3073.2727272727","6238","1762","2590","0.31404958677686","0.45454545454545","0.13636363636364","0.31818181818182","778.99185035989","1081.0052083333","241.50952380952","847.58823529412","111.75270327256","135.60869565217","88.1","104.1","139.69421487603","283.54545454545","80.090909090909","117.72727272727","","","","","","","","","","","","","","","22","119"
"10816","239","In a strange way, Egoyan has done too much.","","0","9.2727272727273","13","4","10","1261.5454545455","1955","747","1254","0.36363636363636","0.55555555555556","0.11111111111111","0.33333333333333","733.87032828283","1164.6666666667","185.25","710.3","140.65126540127","205.25","115.2","125.4","140.17171717172","217.22222222222","83","139.33333333333","","","","","","","","","","","","","","","9","43"
"10833","11","The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.","","-1","27.909090909091","48","17","24","3482.6363636364","6752","2256","3269","0.27272727272727","0.42105263157895","0.10526315789474","0.26315789473684","849.77022099744","1228.5151515152","292.86","944.40277777778","124.98262616994","142.4347826087","112.86046511628","117.48148148148","183.2966507177","355.36842105263","118.73684210526","172.05263157895","","","","","","","","","","","","","","","19","117"
"10839","28","Weiss and Speck never make a convincing case for the relevance of these two 20th-century footnotes.","","0","28.727272727273","41","13","29","3363.5454545455","5222","1597","2857","0.19318181818182","0.3125","0.0625","0.1875","853.36404585314","1246.5256410256","306.24615384615","953.15777777778","117.01919479309","144.58823529412","96.758620689655","113.26829268293","210.22159090909","326.375","99.8125","178.5625","","","","","","","","","","","","","","","16","99"
"10893","397","Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","43","-1","14.090909090909","18","8","14","1569.4545454545","2167","893","1554","0.44444444444444","0.66666666666667","0.22222222222222","0.44444444444444","851.88215269579","1707.9047619048","363.5","815.33333333333","110.83121136885","135.4375","90.363636363636","110.83333333333","87.191919191919","120.38888888889","49.611111111111","86.333333333333","1","1","1","1","1","1","1","1","1","1","1","1","-4.310722828","1.0371961593628","18","114"
"10918","214","Feels like nothing quite so much as a middle-aged moviemaker's attempt to surround himself with beautiful, half-naked women.","","0","25.272727272727","49","12","23","3043.2727272727","6574","1504","2411","0.23232323232323","0.44444444444444","0","0.27777777777778","746.36869762182","1109.1730769231","212.69230769231","767.13095238095","119.49451019055","134.16326530612","96.44","123.2","169.07070707071","365.22222222222","83.555555555556","133.94444444444","","","","","","","","","","","","","","","18","124"
"10920","392","This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.","","-1","16.363636363636","22","8","17","1935.0909090909","2682","765","2010","0.46320346320346","0.71428571428571","0.28571428571429","0.42857142857143","867.61591464091","1888.4583333333","365.07142857143","788.13095238095","117.21660241672","149","92.076923076923","118.23529411765","92.147186147186","127.71428571429","36.428571428571","95.714285714286","","","","","","","","","","","","","","","21","110"
"10966","175","Attal pushes too hard to make this a comedy or serious drama.","","-1","15.818181818182","30","9","13","2061.7272727273","4644","1006","1657","0.24242424242424","0.41666666666667","0","0.25","757.17812650313","1094.3888888889","323.14285714286","769.13095238095","127.91455024272","154.8","111.77777777778","125.9","171.81060606061","387","83.833333333333","138.08333333333","","","","","","","","","","","","","","","12","61"
"10997","8","Slow, silly and unintentionally hilarious.","1","0","14.727272727273","21","9","14","1960.7272727273","3132","1176","2076","0.036363636363636","0.2","0","0","895.23765873016","1232.125","320.5","951.3","132.0160150975","179.92857142857","106.90909090909","124.88235294118","392.14545454545","626.4","235.2","415.2","0","1","0","1","0","1","0","0","1","0","0","0.36363636363636","0.890452147","0.15208971500397","5","42"
"11002","283","This stuck pig of a movie flails limply between bizarre comedy and pallid horror.","","-1","16.545454545455","25","11","16","2020.6363636364","3297","1172","2042","0.22077922077922","0.42857142857143","0.071428571428571","0.21428571428571","889.81849350145","1869.4090909091","369.45","847.73611111111","122.50492206249","154.2","92","124.17647058824","144.33116883117","235.5","83.714285714286","145.85714285714","","","","","","","","","","","","","","","14","81"
"11010","125","No French people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.","","-1","22.090909090909","27","15","23","2361.9090909091","3016","1650","2427","0.33441558441558","0.46428571428571","0.25","0.32142857142857","745.52218472317","1062","277.825","775.55263157895","106.89924125201","125.66666666667","90.761904761905","108.64","84.353896103896","107.71428571429","58.928571428571","86.678571428571","","","","","","","","","","","","","","","28","149"
"11063","362","Adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like Pinocchio.","","0","22.181818181818","29","13","23","2363.1818181818","3469","1285","2574","0.38720538720539","0.55555555555556","0.25925925925926","0.37037037037037","847.95663588934","1665.3222222222","367.32142857143","812.77777777778","105.43919897828","128.48148148148","84.722222222222","99.5","87.525252525253","128.48148148148","47.592592592593","95.333333333333","","","","","","","","","","","","","","","27","146"
"11141","42","This hastily mounted production exists only to capitalize on Hopkins' inclination to play Hannibal Lecter again, even though Harris has no immediate inclination to provide a fourth book.","","-1","41.363636363636","67","24","38","4874.2727272727","8705","2668","4517","0.23051948051948","0.42857142857143","0.10714285714286","0.21428571428571","781.336414479","1102.3854166667","259.75362318841","847.25757575758","116.06259515658","129.92537313433","98.814814814815","115.875","174.08116883117","310.89285714286","95.285714285714","161.32142857143","","","","","","","","","","","","","","","28","186"
"11191","82","The movie is almost completely lacking in suspense, surprise and consistent emotional conviction.","","-1","17.818181818182","41","12","15","2161.2727272727","4600","1193","1800","0.26573426573427","0.38461538461538","0.15384615384615","0.23076923076923","765.01860422406","1087.8888888889","257.33333333333","827.71666666667","121.27607446754","139.28571428571","99.416666666667","121.07692307692","166.25174825175","353.84615384615","91.769230769231","138.46153846154","","","","","","","","","","","","","","","13","97"
"11192","140","Festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you.","","-1","21.363636363636","34","14","20","2544.9090909091","4194","1573","2223","0.25252525252525","0.44444444444444","0.055555555555555","0.27777777777778","735.162558327","1088.8181818182","246.09722222222","755.54761904762","117.62397334863","148.72","98.3125","116.15384615385","141.38383838384","233","87.388888888889","123.5","","","","","","","","","","","","","","","18","103"
"11255","404","Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.","","-1","18","25","7","20","2094.0909090909","3031","563","2296","0.45454545454545","0.8125","0.1875","0.3125","904.45883371679","1807.4","387.14285714286","941.11904761905","114.65542403578","151.23076923077","80.428571428571","111.625","130.88068181818","189.4375","35.1875","143.5","","","","","","","","","","","","","","","16","106"
"11257","78","A zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.","","-1","14.818181818182","22","10","14","1788.6363636364","2632","949","1669","0.33522727272727","0.4375","0.1875","0.375","771.35876186103","1142.6111111111","247.71212121212","838.1","119.46728940916","150.13333333333","94.9","119.21428571429","111.78977272727","164.5","59.3125","104.3125","","","","","","","","","","","","","","","16","102"
"11314","187","The sort of picture in which, whenever one of the characters has some serious soul searching to do, they go to a picture-perfect beach during sunset.","","-1","33.181818181818","50","24","32","3674.2727272727","5334","2431","3572","0.29370629370629","0.57692307692308","0.11538461538462","0.26923076923077","729.43621814735","1088.9083333333","233.46296296296","794.17407407407","110.71091525485","141.52941176471","96.5","110.86842105263","141.31818181818","205.15384615385","93.5","137.38461538462","","","","","","","","","","","","","","","26","149"
"11315","330","Aptly named, this shimmering, beautifully costumed and filmed production doesn't work for me.","","0","19.909090909091","35","12","19","2338.3636363636","4198","1364","2265","0.1958041958042","0.30769230769231","0.076923076923077","0.23076923076923","866.52208174822","1840.7388888889","358.43333333333","843.55","118.06302677032","150.36363636364","97.428571428571","119.21052631579","179.87412587413","322.92307692308","104.92307692308","174.23076923077","","","","","","","","","","","","","","","13","93"
